14August_2011_Sunday_tagesschau-3240,"Thursday, cloud rain can be storm","And on Thursday, shower and thunderstorms from the west move up again with storm potential"
22February_2010_Monday_tagesschau-3241,Tomorrow weather how-looking on Tuesday three twenty February,And now the weather forecast for tomorrow Tuesday the twenty -three February
22February_2010_Monday_tagesschau-3242,Europe see a deep region,A deep extends over large parts of Europe
22February_2010_Monday_tagesschau-3243,Germany also changeable,It also ensures inconsistent weather for us
22February_2010_Monday_tagesschau-3244,Mitte Sued Poss-Sein mild north consumed cold,It is quite mild in the middle and in the south in the north.
22February_2010_Monday_tagesschau-3245,Incoming Friday then plus degrees,There are only significant plus degrees on Friday
22February_2010_Monday_tagesschau-3249,Tonight especially middle wind blow ix storm tomorrow weakly masy,"Tonight, especially in the middle, stormy gusts on the mountains, sometimes heavy gusts of wind, the wind blows weak to moderate tomorrow"
22February_2010_Monday_tagesschau-3250,HEUTE NACHT MINUS FUENF REGION PLUS SIEBEN REGION,heute nacht minus fünf grad im südosten plus sieben grad im westen
22February_2010_Monday_tagesschau-3251,Zero north and zwoelf region,On the day zero right in the north and twelve degrees in Breisgau
22February_2010_Monday_tagesschau-3252,Wednesday mainly sued region some can see sun otherwise region rain then consecrated north snow,"On Wednesday most likely in the south of gaps in the cloud cover, otherwise it rains here and there in the north there is still snow"
22February_2010_Monday_tagesschau-3253,Also and Thursday ix rain Alps otherwise Ix blow wind,"On Thursday, too, it rains in the Alps Föhn in some other, it is sometimes windy"
22February_2010_Monday_tagesschau-3254,Friday changeable weather,continued weather weather on Friday
22September_2010_Wednesday_tagesschau-3255,Now tomorrow weather Thursday three twenty September,"And now the weather forecast for tomorrow Thursday, twenty -three September"
22September_2010_Wednesday_tagesschau-3256,"Staying up tomorrow, the sun will be friendly","Even tomorrow, the high of the sun will give us a friendly late summer day"
22September_2010_Wednesday_tagesschau-3257,West deep come to England,"From the west, however, a deep over England is noticeable during the day and directs the first cloud fields into the country"
22September_2010_Wednesday_tagesschau-3259,Sunbathing,And tomorrow it will be spread again sunny
22September_2010_Wednesday_tagesschau-3260,Region mostly see aufoesen sky nest come,"Most of the time, only thin veil clouds in the western half of the west also show denser clouds later"
22September_2010_Wednesday_tagesschau-3261,West Schwarz Wald Alps can be able to show shower tonight,"In the far west in the Black Forest and on the Alps, the first showers or thunderstorms are possible in the evening"
22September_2010_Wednesday_tagesschau-3262,Wind blow weak north mesis blow,"The wind usually blows weakly, especially on the coast, also moderately from southern directions"
22September_2010_Wednesday_tagesschau-3263,South six region thirteen degrees tonight,"On the edge of the Alps, six on the Lower Rhine, thirteen degrees"
22September_2010_Wednesday_tagesschau-3264,Tomorrow north nineteen region for twenty to six twenty degrees,In North Frisia tomorrow nineteen along the Rhine twenty -five to twenty -six degrees
22September_2010_Wednesday_tagesschau-3266,Weekend then changing further lively küehl sink,At the weekend changeable with sometimes heavy rain and much cooler
27August_2009_Thursday_tagesschau-3270,The day of the morning IX twenty degrees under strong,The day after tomorrow there are not even twenty degrees in many places
27August_2009_Thursday_tagesschau-3271,Sunday cloud friendly warm,From Sunday it will slowly become friendlier and warmer under the influence of high pressure
27August_2009_Thursday_tagesschau-3272,Suedost must see Stern,In the southeastern half it is usually still clear tonight
27August_2009_Thursday_tagesschau-3273,Some cloud but rain less,"Otherwise more and more clouds, but at first there is hardly any rain"
27August_2009_Thursday_tagesschau-3274,Tomorrow Ost Suede KoMen friendly sun,Tomorrow in the east and southeast sometimes for a long time
27August_2009_Thursday_tagesschau-3275,Northwest then cloud open a little rain,"In the rest of the country, more or less dense clouds bring some rain in areas"
27August_2009_Thursday_tagesschau-3277,Wind Maessig Show screen,A moderate to fresh wind blows from southwest to west
27August_2009_Thursday_tagesschau-3278,North rain wind,Stormy gusts on the North Sea near showers
27August_2009_Thursday_tagesschau-3279,Tonight Zwoelf Grade region forest IX and nineteen north,Tonight values ​​of twelve degrees in the Bavarian Forest to nineteen on the Baltic Sea
27August_2009_Thursday_tagesschau-3280,Tomorrow eighteen region can be up to nine twenty degrees,On the North Sea tomorrow only eighteen on Elbe and Isar up to twenty -nine degrees
27August_2009_Thursday_tagesschau-3281,Saturday alpine rain,On Saturday at the Alps Regen
27August_2009_Thursday_tagesschau-3282,North northwest also rain winding strong,In the north and northwest some showers or thunderstorms and very windy
27August_2009_Thursday_tagesschau-3283,Sun cloudy,Otherwise partly clouds partly clouds
09July_2011_Saturday_tagesschau-3287,Tomorrow weather how-looking on Sunday tenth July,And now the weather forecast for tomorrow Sunday June tenth
09July_2011_Saturday_tagesschau-3288,Scandinavia deep will usually come tomorrow,The deep that after Scandinavia will definitely pull our weather tomorrow
09July_2011_Saturday_tagesschau-3289,Why do the northwest come a little more mouslessly warm air,It directs very warm air into the southeastern parts of Germany in the northwest only moderately warm air
09July_2011_Saturday_tagesschau-3290,Today-Nacht Ost Sued Schauer Thunderstorms strong,During the night there are sometimes strong shower and thunderstorms in the east and especially in the south
09July_2011_Saturday_tagesschau-3291,Region already warning German weather service,Corresponding warnings of the German Weather Service apply
09July_2011_Saturday_tagesschau-3292,Tomorrow daily difference cloud come up. Sometimes thunderstorms disappear suedost rain strong,In the day tomorrow it is cloudy. It discharges in some places thunderstorms that can be stormy in the southeastern half
09July_2011_Saturday_tagesschau-3293,North rain little,"In the north, the risk of horror is the slightest"
09July_2011_Saturday_tagesschau-3296,Twenty degrees IX day up to nine twenty region,On the day twenty degrees on the North Sea and up to twenty -nine degrees in Bavaria
09July_2011_Saturday_tagesschau-3297,Monday friendly cloud changeable show thunderstorms,On Monday it is sometimes friendly partly cloudy here and there shower and thunderstorms
09July_2011_Saturday_tagesschau-3298,Tuesday mostly sun is only ix a little bit of thunderstorms,On Tuesday it is mostly friendly only occasionally showers or thunderstorms
09July_2011_Saturday_tagesschau-3299,Wednesday ix a lot of rain sometimes can probably also be rain thunderstorms,"On Wednesday, in many places, parties have to be expected with storm -like thunderstorms"
25August_2009_Tuesday_heute-3300,Dear viewer good evening,Dear viewers good evening
25August_2009_Tuesday_heute-3301,Thunderstorms come today come,Today there is a real thunderstorm over us again
25August_2009_Tuesday_heute-3302,Be quick,That will move on very quickly now
25August_2009_Tuesday_heute-3303,Then come deep,And the next deep overigent ex hurricane Bill that pulls further north we only roam in the northwest
25August_2009_Tuesday_heute-3305,Tonight but so much southoost can also rain thunderstorms rain region,"Tonight, however, the eastern half and the southeast of showers and sometimes also strong thunderstorms will be helled"
25August_2009_Tuesday_heute-3306,West less,In the west the weather calms down again
25August_2009_Tuesday_heute-3307,Already IX enormous,And there it becomes sometimes sensibly cool
25August_2009_Tuesday_heute-3308,Only ten degrees,only ten degrees local
25August_2009_Tuesday_heute-3309,East region reasonably mild,"Overall, it remains very mild in the eastern half"
25August_2009_Tuesday_heute-3310,Tomorrow north northwest already seem a lot,And tomorrow the sun often shines in the north and also in the west again
25August_2009_Tuesday_heute-3311,Northwest cloud,In the northwest every now and then a few cloud fields
25August_2009_Tuesday_heute-3312,Brandenburg region border Black Forest border can rain,So from Brandenburg to the edge of the Alps and the Black Forest it can rain here and there
25August_2009_Tuesday_heute-3313,After noon also with thunderstorms,"In the afternoon, also occasionally give storms on the edge of the Alps"
25August_2009_Tuesday_heute-3314,All region little Kuehl than today,"Overall, it will be a bit cooler than today"
25August_2009_Tuesday_heute-3315,Maximum probably seven twenty degrees with sun,But maximum temperatures even tomorrow in sunshine are still twenty -seven degrees
25August_2009_Tuesday_heute-3317,Friday northwest come in rain,And on Friday comes from the northwest rain
25August_2009_Tuesday_heute-3318,Then connection Saturday Kuehl,And then it brings a strong cooling on Saturday
25August_2009_Tuesday_heute-3319,North changeable,und im norden bleibt es auch leicht unbeständig
25August_2009_Tuesday_heute-3320,Now let's say evening,And now I wish you a nice evening
15March_2011_Tuesday_tagesschau-3321,Now weather how-looking at sixteen Maerz tomorrow Wednesday Wednesday Wednesday,"And now the weather forecast for tomorrow Wednesday, sixteenth"
15March_2011_Tuesday_tagesschau-3323,Spain from tomorrow IX especially ix air ix,"At the same time, a deep from Spain will approach our weather from tomorrow"
15March_2011_Tuesday_tagesschau-3324,UNTERSCHIED DEUTSCH LAND WIND ENORM STURM,"Since the differences in air pressure over Germany are quite large, the wind also lives up stormily"
15March_2011_Tuesday_tagesschau-3327,Tomorrow early usually cloudy place friendly,der tag beginnt zum teil stark bewölkt in manchen regionen auch freundlich
15March_2011_Tuesday_tagesschau-3328,Converting the curve cloud suedost rain,Later there are more and more clouds that bring rain in the east and south
15March_2011_Tuesday_tagesschau-3329,Wind weakly maessig fresh sea ix cueste storm enormous and ore mountain bavaria forest also storm,The wind blows moderately to fresh and sometimes strongly gusty in the mountains and on the coasts stormy gusts in the Ore Mountains and in the Bavarian Forest also gusts
15March_2011_Tuesday_tagesschau-3330,Tonight the northeast minus two plus eight degrees,Minus two degrees this night in the northeast plus eight in the Rhine Main area
15March_2011_Tuesday_tagesschau-3331,Tomorrow a maximum of sixteen northeast only three degrees IX,"There until sixteen on the Baltic Sea, on the other hand, only cool three degrees"
15March_2011_Tuesday_tagesschau-3332,IM-VERLAUF IM-VERLAUF MEHR KUEHL SINKEN BESONDERS SUEDOST DONNERSTAG LANG REGEN,"In the next few days there will be further cooling, especially in the southeastern half of the rain on Thursday"
15March_2011_Tuesday_tagesschau-3333,Friday suedost northwest still part rain Saturday mountain snow,"On Friday in the southeast and northwest, rain and on Saturday there is also a little snow in the mountain country"
04July_2009_Saturday_tagesschau-3334,Now weather how-looking tomorrow Sunday Fuenften J+and+L+I,And now the weather forecast for tomorrow Sunday Fifth
04July_2009_Saturday_tagesschau-3335,SUED Germany warm last week violently thunderstormed sued,The south of Germany brings the humid warm air of the past few days to partly strong thunderstorms
04July_2009_Saturday_tagesschau-3336,Morning North Region Obtain friendly,Otherwise it will mostly be friendly tomorrow thanks to the high pressure influence
04July_2009_Saturday_tagesschau-3337,France come deep come.,"From France, however, an Atlantic deep runner is approaching again that ensures a significant cooling in the new week"
04July_2009_Saturday_tagesschau-3338,Sued Ost Tonight Shower Start Sometimes thunderstorms,"In the south and east there is also Schauer at the beginning of the night, sometimes storm -like thunderstorms"
04July_2009_Saturday_tagesschau-3339,North cloud little rain room clear,"In the north, clouds in the north and occasionally some rain, otherwise it will be more common"
04July_2009_Saturday_tagesschau-3340,North Ost a little bit of showed thunderstorms,"In the northeast tomorrow, there are also strong thunderstorms in places in the south"
04July_2009_Saturday_tagesschau-3341,"Regarding region, which is also partly dry, can only partially sun west later thunderstorms","In the rest of the country mostly dry and sometimes for a long time sunny in the west, it can be thunderous later again"
04July_2009_Saturday_tagesschau-3342,Thunderstorms neg -haben weakly Maessig north West blow,Apart from thunderstorms weak to moderate northwest wind
04July_2009_Saturday_tagesschau-3343,Zwoelf South up to eighteen land,Twelve degrees this night in the far south to eighteen in Lusatia
04July_2009_Saturday_tagesschau-3344,Tomorrow temperature one twenty north to thirty river,Tomorrow temperatures of twenty -one degrees on the North Sea up to thirty on the Upper Rhine
04July_2009_Saturday_tagesschau-3346,Tuesday Wednesday changeable more Kuehl,Tuesday and Wednesday changeable and significantly cooler
05May_2010_Wednesday_tagesschau-3347,Now in-past how-looking weather sixth May,And now the weather forecast for tomorrow Thursday the sixth May
05May_2010_Wednesday_tagesschau-3349,But also time to be rained too,There are sometimes strong and productive rains
05May_2010_Wednesday_tagesschau-3350,Tonight north of the star can see Sued heaven,In the north it is clear for a long time tonight while dense clouds continue to predominate further south
05May_2010_Wednesday_tagesschau-3351,IX can rain,At times it sometimes rains heavily
05May_2010_Wednesday_tagesschau-3354,SUED Wind Wirbel can,In the southern half mostly weak to moderate wind from different directions
05May_2010_Wednesday_tagesschau-3355,North wind fresh blow thunderstorms can storm,"In the north, the fresh to strongly on the lake and partly storm gusts during thunderstorms"
05May_2010_Wednesday_tagesschau-3356,Suedost up to ten north tonight only up to one degree,"In the southeast this night to ten in the north, only cool one degree"
05May_2010_Wednesday_tagesschau-3357,Tomorrow temperature fuenf Sauer Land to eighteen region,Tomorrow the temperatures of five degrees in the Sauerland up to eighteen degrees in the Passau area range
18May_2010_Tuesday_heute-3361,Dear viewer good evening,Dear viewers good evening
18May_2010_Tuesday_heute-3362,Berlin has just been conscious lunch.,Dense clouds over Berlin Already at noon the harbing of the rain clouds that will bring us this deep over Eastern Europe now
18May_2010_Tuesday_heute-3363,There are also air mild,And now there is also significantly milder air on this somewhat unusual path
18May_2010_Tuesday_heute-3364,Conservation therefore stimulate the north -east IX Fuenf twenty degrees liter per square meter of especially brand castle region,But these air mass contrasts also produce heavy rain in the northeast of twenty -five liters or more on the square meter in twelve hours.
18May_2010_Tuesday_heute-3365,Thunderstorm north Alps can only be shaped by Schauer West,"There can be some thunderstorms on the lake on the edge of the Alps, on the other hand, only a few showers and in the west it stays dry at first"
18May_2010_Tuesday_heute-3367,Good chance sun dry northwest ix mild air tomorrow also north,The biggest chances for sun and dry weather are in the northwest and the milder air will definitely be noticeable tomorrow in the north
18May_2010_Tuesday_heute-3368,Wolke ix sued remain kuehl,But under the thick clouds and in the southeast it remains much cooler
18May_2010_Tuesday_heute-3369,"Until Friday, there is little more sun.",And by Friday the rain clouds are becoming less and less. The sun is shining more often
18May_2010_Tuesday_heute-3370,And then warm,And then it gets significantly warmer
18May_2010_Tuesday_heute-3371,Sunday goes-so,And Sunday looks similar
18May_2010_Tuesday_heute-3372,Monday question mark not yet clear now,Monday there is still a small question mark
18May_2010_Tuesday_heute-3373,Say evening,Now I wish you a nice evening
01April_2011_Friday_tagesschau-3375,Show screen weekend ix high pressure to come warm a lot of sun and similar summer temperature,"At the weekend, high air pressure together with very warm air gives us a lot of sunshine and sometimes summer temperatures"
01April_2011_Friday_tagesschau-3376,Region deep Sunday come in rain and thunderstorms,An Atlantic deep runner then steers from the northwest showers and storm clouds on Sunday
01April_2011_Friday_tagesschau-3378,Clear IX,Otherwise it is more and more clear
01April_2011_Friday_tagesschau-3379,Region can be fog,"In the lowlands, fog forms here and there"
01April_2011_Friday_tagesschau-3380,Northeast day beginning cloud,"In the northeast, the day begins partly cloudy"
01April_2011_Friday_tagesschau-3381,West IX just disappear more sun,"In the rest of the country, in addition to a few harmless clouds, the sun usually seems"
01April_2011_Friday_tagesschau-3382,Wind Wind Maessig North Sea ix can blow fresh,A weak to moderate on the North Sea blows fresh wind from southern directions at times
01April_2011_Friday_tagesschau-3383,Berg Allgaeu tonight four degrees River Eleven degrees,"In the Allgäu tonight, four cool on the Spree up to eleven degrees"
01April_2011_Friday_tagesschau-3384,Ruegen tomorrow fourteen degree river summer for twenty to six twenty degrees,"On Rügen for fourteen along the Rhine, summer fifth twenty -five to twenty -six degrees"
01April_2011_Friday_tagesschau-3385,Sunday west northwest cloud can rain or thunderstorm,On Sunday in the west and northwest thick clouds and sometimes strong shower or thunderstorms
01April_2011_Friday_tagesschau-3386,Suedost throughout the sun dry warm,"In the southeastern half, a lot of sun continues to dry and very warm"
26April_2010_Monday_heute-3389,Eve dear spectators greeted,Good evening dear spectators
26April_2010_Monday_heute-3390,East rain more disappear,The rain in the east will soon be deducted
26April_2010_Monday_heute-3391,More dry,It will be drier again in the next few days
26April_2010_Monday_heute-3392,Air a little fresh north come,The air is a bit fresher from the North Sea it came
26April_2010_Monday_heute-3393,Probably rain tomorrow,And tomorrow she will come to rest with us a little bit
26April_2010_Monday_heute-3394,Then on Wednesday high pressure come in the middle of Europe,And then on Wednesday there is a high -pressure area that is exactly over Central Europe
26April_2010_Monday_heute-3395,Suedwest warm air come,And then very warm air comes to us from the southwest
26April_2010_Monday_heute-3396,So far Kuehl first until Wednesday this night a bit of rain region,So long it will be a little cooler at first that means maybe the last rain shower tonight
26April_2010_Monday_heute-3397,Otherwise cloud northeast,"Otherwise, however, more cloudy in northern Germany that night"
26April_2010_Monday_heute-3399,Day north a lot of cloud sometimes rain,And the day still brings many clouds in northern Germany in the morning still small rain showers
26April_2010_Monday_heute-3400,Storm contractions,And the wind also blows vigorously from west to northwest
26April_2010_Monday_heute-3401,Then the course of the sun disappears more rain,It then slowly wanes and the sun comes out more and more in northern Germany
26April_2010_Monday_heute-3407,More sun,And the temperatures continue to rise in the next few days it will mostly be sunny
26April_2010_Monday_heute-3408,Wednesday Thursday to seven degrees,On Wednesday and Thursday even up to twenty -seven degrees
26April_2010_Monday_heute-3409,But then re-reinterpret on Friday,But on Friday there will probably be a new weather change
26April_2010_Monday_heute-3410,Schoen evening do well,I wish you a nice evening and do it well
17September_2010_Friday_tagesschau-3411,Now weather the weather ahead Saturday eighteen September,"And now the weather forecast for tomorrow Saturday, eighteenth September"
17September_2010_Friday_tagesschau-3414,Nord there is a bit of scandinavia a little come kuehl region,"The north, on the other hand, influences the deep above Scandinavia. It remains cool"
17September_2010_Friday_tagesschau-3415,Also a little bit of rain a little bit of rain,"Tonight, individual showers also fall on the coasts. It can rain a bit directly on the Alps"
17September_2010_Friday_tagesschau-3416,Tag north region LITTH SIMMENT Especially cueste,The day in the north half here and there Schauer especially on the coasts
17September_2010_Friday_tagesschau-3417,South more sun,In the southern half the sun sometimes seems for a long time
17September_2010_Friday_tagesschau-3418,Alps a little cloud a little rain,"On the Alps, denser clouds that occasionally bring rain"
17September_2010_Friday_tagesschau-3419,Sued little wind north a little fresh wind east strong storm,"In the south of weak wind in the north, it blows moderately to fresh on the Baltic Sea, sometimes stormy gusts"
17September_2010_Friday_tagesschau-3420,Night Sea eleven degrees Suede UNHEIT AGREMENT,tonight eleven degrees on the lake and in places one degree in the south
17September_2010_Friday_tagesschau-3421,Day north thirteen degrees South upper river nineteen degrees,On the day thirteen degrees in the north and nineteen degrees on the Upper Rhine
17September_2010_Friday_tagesschau-3422,Sunday north a little fog a little rain sun lots of region sun,"On Sunday in the north, some clouds rain here and there or is otherwise a lot of sun"
17September_2010_Friday_tagesschau-3423,Monday north a little north rain south more sun dry,On Monday it rains in the northern half in the south in the south
17September_2010_Friday_tagesschau-3424,South Tuesday sued rain sun north cloud little rain,"On Tuesday in the southern half, a lot of sun in the northern half of sun clouds and only individual shower"
26February_2011_Saturday_tagesschau-3425,Now weather is-looking tomorrow Sunday seven twenty February show screen,And now the weather forecast for tomorrow Sunday the twenty -seventh February
26February_2011_Saturday_tagesschau-3426,Tiefsee North Sea come deep come tomorrow southwest come,The clouds of the deep above the North Sea spread to the entire south and west of Germany until tomorrow evening
26February_2011_Saturday_tagesschau-3427,East cold rain convert snow or freeze smooth,"On the border to the colder air in the east and southeast, the rain in snow goes over sometimes in freezing rain"
26February_2011_Saturday_tagesschau-3428,Night bavaria river east region snow rain or rain freezing,"During the night, in parts of Bavaria and east of Weser and Fulda, snow or freezing rain must be expected"
26February_2011_Saturday_tagesschau-3429,Look northeast sun see star,In the northeast it is clear
26February_2011_Saturday_tagesschau-3430,Region Regen Berg and Bavaria Wald Thueringen Wald Koennen Berg Snow,"During the day, the sun shines here and there to the northeast of the Elbe here and there in the Alps as well as from the Bavarian Forest to the Thuringian Forest, it is snowing in the high areas"
26February_2011_Saturday_tagesschau-3431,Contractions slightly masy river west and region wind,The wind blows weak to moderately west of the Rhine and on the coasts also fresh
26February_2011_Saturday_tagesschau-3432,Night River Fuenf degrees east minus nine degrees,Tonight five degrees on the Rhine in East Saxony to minus nine degrees
26February_2011_Saturday_tagesschau-3433,Day Ix Ruegen Eight River eight degrees,On the day one degree on Rügen and eight degrees on the Upper Rhine
26February_2011_Saturday_tagesschau-3434,Incomingly inconceivable quiet weather,"In the coming days, mostly calm high -pressure weather awaits us"
26February_2011_Saturday_tagesschau-3435,Monday West South then rain,On Monday the most likely drizzle in the west and south
26February_2011_Saturday_tagesschau-3436,Tuesday sun cloud fog,On Tuesday sun and high fog
26February_2011_Saturday_tagesschau-3437,Wednesday friendly when fog disappears,on Wednesday friendly weather as soon as the fog is gone
23September_2010_Thursday_tagesschau-3438,Tomorrow weather how-looking on Friday four seven twenty September,"And now the weather forecast for tomorrow Friday, twenty -four September"
23September_2010_Thursday_tagesschau-3439,Come up to the east.,This initially gives the east of Germany a reasonably friendly and dry day
23September_2010_Thursday_tagesschau-3440,Region slowly come deep. Cloud sky and rain,"In the rest of the country, the foothills of a North Sea deep will provide many clouds and sometimes heavy rain tomorrow"
23September_2010_Thursday_tagesschau-3441,West region tonight can also stimulate thunderstorms strong,"west of a line Holstein Osthessen Baden falls today, sometimes heavy rain, it is possible to have violent thunderstorms"
23September_2010_Thursday_tagesschau-3442,East dry region clear,dry in the eastern half and clear for a long time
23September_2010_Thursday_tagesschau-3443,Region of the day. Then rain come ix rain also thunderstorms,"In the day the rain spreads slowly eastwards in some regions, the strong is also thunderstorms"
23September_2010_Thursday_tagesschau-3445,Contractions weak contractions close thunderstorms shower storm,Weak to moderate wind from the south to southwest that can refresh the thunderstorm and thunderstorms
23September_2010_Thursday_tagesschau-3447,Tomorrow fourteen degree region to Fuenf twenty region,Tomorrow fourteen degrees in the Eifel to twenty -five on the Saale
23September_2010_Thursday_tagesschau-3449,Sunday also WIE-Einner Wie-Eimer new to the week.,"On Sunday, the new week will change in this weather unstable and a little cooler"
02September_2010_Thursday_heute-3450,Gut evening dear spectators greeted,Good evening dear spectators
02September_2010_Thursday_heute-3451,FuEnf hundred to a thousand kilometers warm IX West region,Five hundred to a thousand kilometers separate us from warm and sunny weather to Western Europe
02September_2010_Thursday_heute-3452,France IX warm IX unfortunately after Germany,The warmth is especially in France but unfortunately it will not reach us
02September_2010_Thursday_heute-3453,Here like autumn kühl fuenfteen a maximum of twenty degrees,We still have the autumnal cool weather with fifteen to a maximum of twenty degrees
02September_2010_Thursday_heute-3454,MITTE MEER NOCH HOCH SOMMER SCHEINEN BESONDERS SPANIEN IX TUERKEI IX GRIECHENLAND REGION,"Otherwise, at the Mediterranean, high summer, especially in Spain, but also in Turkey and in Greece"
02September_2010_Thursday_heute-3455,Here autumn temperature tomorrow early for a maximum of zwoelf,"With us as I said, autumn temperatures tomorrow morning there is five to twelve degrees"
02September_2010_Thursday_heute-3458,Sun cloud but Veraender Mitte Berg and Brandt Castle Wolke Lightly rain,The sun and clouds change but that does not take long on the northern edge of the low mountain range and in Brandenburg the clouds become denser it always starts to rain slightly
02September_2010_Thursday_heute-3459,Region after noon Ix usually also encourage heart IX Berg and Bavaria region,"In the afternoon there are probably also heavy rain showers in the east, which probably also applies to the Ore Mountains and the eastern Bavarian"
02September_2010_Thursday_heute-3460,Otherwise region like today friendly sun cloud and ix blow weak,But otherwise in the west and in the south as friendly as today with sun and clouds and only a weak north wind
02September_2010_Thursday_heute-3461,Temperature like seventeen to twenty region seventeen nineteen sued,"The temperatures do not change seventeen to twenty -one degrees, it is seventeen to nineteen in the west in the west in the south"
02September_2010_Thursday_heute-3462,Northeast Kuehl,And a little cooler here in the northeast
02September_2010_Thursday_heute-3463,The course of negalp-also neg-more warm shower disappears,"yes in the next few days it will not be warmer, but the rain shower after"
02September_2010_Thursday_heute-3464,Saturday little Sunday Monday more sun,Saturday we still have some on Sunday and on Monday it will be increasingly sunnier
02September_2010_Thursday_heute-3465,I would like to do good evening.,I wish you a nice evening and do it well
01December_2011_Thursday_tagesschau-3466,"Now weather tomorrow Friday, December second","And now the weather forecast for tomorrow Friday, December second"
01December_2011_Thursday_tagesschau-3467,IX Sea deep northwest weather changeable,Flying pressure areas above the Atlantic ensure unstable weather in the northwestern half of Germany
01December_2011_Thursday_tagesschau-3468,Suedost advantage ix high Belgium come,The southeastern parts of the country initially benefit from a high above the Balkans
01December_2011_Thursday_tagesschau-3469,Night especially north northwest rain sued part clear cloud fog,"During the night it rains especially in the north and northwest in the south, it is partly clearly cloudy or foggy"
01December_2011_Thursday_tagesschau-3471,Mostly cloud rain south come,The dense rain clouds shift southeast
01December_2011_Thursday_tagesschau-3472,Clear region probably shower,In the northwest it loosens up on the coasts some showers
01December_2011_Thursday_tagesschau-3474,Night ten Bayern IX minus two,At night ten degrees on the Lower Rhine and minus two degrees in Bavaria
01December_2011_Thursday_tagesschau-3475,Day north only for allgaeu berg in front of land fourteen,Fourteen degrees in the Alpine foothills on the day in the far north
01December_2011_Thursday_tagesschau-3476,Saturday again new rain come wind storm,"During the course of Saturday, new rains spread from northwest to southeast it will be very windy to stormy"
01December_2011_Thursday_tagesschau-3477,Sunday also changeable part of the storm,"On Sunday, inconsistent weather is partly stormy"
01December_2011_Thursday_tagesschau-3478,Monday often strong cloud part place rain,On Monday it is often heavily cloudy in terms of area it rains heavily
01December_2011_Thursday_tagesschau-3479,Remain wind,The wind stops
25September_2010_Saturday_tagesschau-3481,East region therefore deeply rain throughout,A deeply productive constant rain brings to the east of Germany
25September_2010_Saturday_tagesschau-3482,Until Monday evening IX eighty liters of square Masichlich rain,By Monday evening it can come together regionally around eighty liters per square meter
25September_2010_Saturday_tagesschau-3483,Therefore warning storm germany weather service,There are corresponding severe weather warnings of the German Weather Service
25September_2010_Saturday_tagesschau-3484,Therefore storm mostly spread night zone region changeable cloud west a little bit of show,"These storm -like rains spread to the north of the night in the rest of the night, it is sometimes cloudy in the west individual showers"
25September_2010_Saturday_tagesschau-3485,Day north rain suedwest cloud have a little bit of shower sun,In the day it pours further southwest in the northeastern half of the northeastern half of the south.
25September_2010_Saturday_tagesschau-3486,Weakly maessig cueste mountain fresh difference blow,Weak to moderate on the coast and in the southeastern mountain country also fresh to strong wind from different directions
25September_2010_Saturday_tagesschau-3487,Air two river up to thirteen north,Cool two degrees this night on the upper Danube up to thirteen degrees on the Baltic Sea
25September_2010_Saturday_tagesschau-3488,Tomorrow temperature nine region nineteen north region,Tomorrow temperatures of nine degrees in Vogtland to nineteen in the Uckermark
25September_2010_Saturday_tagesschau-3490,Tuesday a lot of cloud rain little Wednesday a little more friendly,There are still many clouds on Tuesday but less rain and on Wednesday it is slowly becoming friendlier
02October_2012_Tuesday_heute-3491,Dear viewer good evening,Dear viewers good evening
02October_2012_Tuesday_heute-3492,Typical here autumn ix north but east suedost extremely pleasant autumn day sun cloud,Classic autumn mood today on the North Sea but most in the east and south were again able to book a very pleasant autumn day with sun and clouds
02October_2012_Tuesday_heute-3493,Otherwise probably both of them come to the middle of the rain and every day every day more,"We still have a slight division of two, but now the Atlantic deep is increasingly trying to control its rain fronts to Central Europe and also gets a little more space every day"
02October_2012_Tuesday_heute-3495,Ost Suedost clear heaven also a little fog when sky then sink nine between four degrees ix berg IX tomorrow,Of course it becomes in the east and south with a few fog fields and where it declines the temperatures decrease until early morning well below ten degrees four even only on the edge of the Alps
02October_2012_Tuesday_heute-3497,I northwest more cloud afternoon mainly rain,More clouds in the entire northwest and above all in the afternoon from the northwest heavy rain
02October_2012_Tuesday_heute-3498,Ost Sued friendly sun cloud too muenchen ix,In the east and also in the south friendly weather with sun and clouds that also applies to Munich tomorrow
02October_2012_Tuesday_heute-3499,Also make a pleasantly temperature twenty one twenty degrees,"And above all, pleasant temperatures of twenty one twenty -one twenty degrees are even reached again"
02October_2012_Tuesday_heute-3500,But warm in the course of the course SUED until Saturday disappear,"However, the heat will gradually disappear in the south in the next few days until Saturday"
02October_2012_Tuesday_heute-3501,Then see the storm wind storm part mainly rain,The weather becomes windy to stormy partly it will even rain heavily
02October_2012_Tuesday_heute-3502,AUTUMN,So the prospects are already autumnal
02October_2012_Tuesday_heute-3503,Schoen evening Poss light,Have a nice evening for you
11December_2009_Friday_tagesschau-3506,Therefore changeable first,At first it remains changeable
11December_2009_Friday_tagesschau-3507,When Nacht Nord Aufoesen Region Wolke,"When it is mostly loosened in the night in the northern half of the night, otherwise it is usually cloudy"
11December_2009_Friday_tagesschau-3510,Day overridden cloud part of the snow deep rain,"During the day, the clouds occasionally predominate it sometimes, sometimes it is snowing a little in deeper locations, even rain"
11December_2009_Friday_tagesschau-3511,Day weakly maessig wind,During the day the wind blows weak to moderately from the northeast
